Time,Object Name,Status,Value,Units,Alert ID,Priority
12.03.2025 15:13:00,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:00,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:02,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:02,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:02,TIC Turbo Power,,6.3,,0,0
12.03.2025 15:13:02,TIC Gauge 1,11,2.8217e+04,59,0,0
12.03.2025 15:13:02,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:04,TIC Gauge 1,11,2.8238e+04,59,0,0
12.03.2025 15:13:04,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:04,TIC Turbo Power,,7.0,,0,0
12.03.2025 15:13:04,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:04,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:06,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:06,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:13:06,TIC Gauge 1,11,2.7922e+04,59,0,0
12.03.2025 15:13:06,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:06,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:08,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:08,TIC Turbo Power,,7.3,,0,0
12.03.2025 15:13:08,TIC Gauge 1,11,2.8083e+04,59,0,0
12.03.2025 15:13:08,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:08,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:10,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:10,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:10,TIC Turbo Power,,5.4,,0,0
12.03.2025 15:13:10,TIC Gauge 1,11,2.8083e+04,59,0,0
12.03.2025 15:13:10,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:12,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:12,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:13:12,TIC Gauge 1,11,2.7942e+04,59,0,0
12.03.2025 15:13:12,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:12,TIC Gauge 3,5,9.9000e+09,59,0,0
